    0.10000E-03    0.43234E+03
    0.10202E-03    0.44075E+03
    0.10408E-03    0.44933E+03
    0.10618E-03    0.45808E+03
    0.10833E-03    0.46700E+03
    0.11052E-03    0.47609E+03
    0.11275E-03    0.48536E+03
    0.11503E-03    0.49481E+03
    0.11735E-03    0.50444E+03
    0.11972E-03    0.51426E+03
    0.12214E-03    0.52427E+03
    0.12461E-03    0.53447E+03
    0.12712E-03    0.54488E+03
    0.12969E-03    0.55548E+03
    0.13231E-03    0.56629E+03
    0.13499E-03    0.57731E+03
    0.13771E-03    0.58855E+03
    0.14049E-03    0.60000E+03
    0.14333E-03    0.61168E+03
    0.14623E-03    0.62358E+03
    0.14918E-03    0.63571E+03
    0.15220E-03    0.64808E+03
    0.15527E-03    0.66069E+03
    0.15841E-03    0.67354E+03
    0.16161E-03    0.68665E+03
    0.16487E-03    0.70000E+03
    0.16820E-03    0.71362E+03
    0.17160E-03    0.72750E+03
    0.17507E-03    0.74165E+03
    0.17860E-03    0.75607E+03
    0.18221E-03    0.77078E+03
    0.18589E-03    0.78577E+03
    0.18965E-03    0.80104E+03
    0.19348E-03    0.81662E+03
    0.19739E-03    0.83250E+03
    0.20138E-03    0.84868E+03
    0.20544E-03    0.86518E+03
    0.20959E-03    0.88199E+03
    0.21383E-03    0.89914E+03
    0.21815E-03    0.91661E+03
    0.22255E-03    0.93442E+03
    0.22705E-03    0.95258E+03
    0.23164E-03    0.97108E+03
    0.23632E-03    0.98995E+03
    0.24109E-03    0.10092E+04
    0.24596E-03    0.10288E+04
    0.25093E-03    0.10488E+04
    0.25600E-03    0.10691E+04
    0.26117E-03    0.10899E+04
    0.26645E-03    0.11110E+04
    0.27183E-03    0.11326E+04
    0.27732E-03    0.11546E+04
    0.28292E-03    0.11770E+04
    0.28864E-03    0.11998E+04
    0.29447E-03    0.12231E+04
    0.30042E-03    0.12468E+04
    0.30649E-03    0.12710E+04
    0.31268E-03    0.12956E+04
    0.31899E-03    0.13207E+04
    0.32544E-03    0.13463E+04
    0.33201E-03    0.13724E+04
    0.33872E-03    0.13990E+04
    0.34556E-03    0.14261E+04
    0.35254E-03    0.14537E+04
    0.35966E-03    0.14819E+04
    0.36693E-03    0.15106E+04
    0.37434E-03    0.15398E+04
    0.38190E-03    0.15696E+04
    0.38962E-03    0.15999E+04
    0.39749E-03    0.16309E+04
    0.40552E-03    0.16624E+04
    0.41371E-03    0.16945E+04
    0.42207E-03    0.17273E+04
    0.43060E-03    0.17606E+04
    0.43929E-03    0.17946E+04
    0.44817E-03    0.18292E+04
    0.45722E-03    0.18645E+04
    0.46646E-03    0.19005E+04
    0.47588E-03    0.19371E+04
    0.48550E-03    0.19745E+04
    0.49530E-03    0.20125E+04
    0.50531E-03    0.20513E+04
    0.51552E-03    0.20908E+04
    0.52593E-03    0.21310E+04
    0.53656E-03    0.21720E+04
    0.54739E-03    0.22137E+04
    0.55845E-03    0.22563E+04
    0.56973E-03    0.22996E+04
    0.58124E-03    0.23438E+04
    0.59299E-03    0.23887E+04
    0.60496E-03    0.24345E+04
    0.61719E-03    0.24812E+04
    0.62965E-03    0.25287E+04
    0.64237E-03    0.25772E+04
    0.65535E-03    0.26265E+04
    0.66859E-03    0.26767E+04
    0.68210E-03    0.27278E+04
    0.69588E-03    0.27799E+04
    0.70993E-03    0.28330E+04
    0.72427E-03    0.28870E+04
    0.73891E-03    0.29421E+04
    0.75383E-03    0.29981E+04
    0.76906E-03    0.30551E+04
    0.78460E-03    0.31132E+04
    0.80045E-03    0.31724E+04
    0.81662E-03    0.32326E+04
    0.83311E-03    0.32940E+04
    0.84994E-03    0.33564E+04
    0.86711E-03    0.34200E+04
    0.88463E-03    0.34847E+04
    0.90250E-03    0.35505E+04
    0.92073E-03    0.36176E+04
    0.93933E-03    0.36859E+04
    0.95831E-03    0.37553E+04
    0.97767E-03    0.38261E+04
    0.99742E-03    0.38980E+04
    0.10176E-02    0.39713E+04
    0.10381E-02    0.40458E+04
    0.10591E-02    0.41217E+04
    0.10805E-02    0.41988E+04
    0.11023E-02    0.42774E+04
    0.11246E-02    0.43573E+04
    0.11473E-02    0.44386E+04
    0.11705E-02    0.45213E+04
    0.11941E-02    0.46054E+04
    0.12182E-02    0.46910E+04
    0.12429E-02    0.47780E+04
    0.12680E-02    0.48666E+04
    0.12936E-02    0.49566E+04
    0.13197E-02    0.50482E+04
    0.13464E-02    0.51413E+04
    0.13736E-02    0.52360E+04
    0.14013E-02    0.53322E+04
    0.14296E-02    0.54301E+04
    0.14585E-02    0.55296E+04
    0.14880E-02    0.56307E+04
    0.15180E-02    0.57335E+04
    0.15487E-02    0.58380E+04
    0.15800E-02    0.59442E+04
    0.16119E-02    0.60521E+04
    0.16445E-02    0.61617E+04
    0.16777E-02    0.62731E+04
    0.17116E-02    0.63862E+04
    0.17462E-02    0.65012E+04
    0.17814E-02    0.66179E+04
    0.18174E-02    0.67365E+04
    0.18541E-02    0.68569E+04
    0.18916E-02    0.69792E+04
    0.19298E-02    0.71033E+04
    0.19688E-02    0.72293E+04
    0.20086E-02    0.73572E+04
    0.20491E-02    0.74871E+04
    0.20905E-02    0.76188E+04
    0.21328E-02    0.77525E+04
    0.21758E-02    0.78882E+04
    0.22198E-02    0.80258E+04
    0.22646E-02    0.81654E+04
    0.23104E-02    0.83069E+04
    0.23571E-02    0.84505E+04
    0.24047E-02    0.85961E+04
    0.24533E-02    0.87437E+04
    0.25028E-02    0.88932E+04
    0.25534E-02    0.90449E+04
    0.26050E-02    0.91985E+04
    0.26576E-02    0.93541E+04
    0.27113E-02    0.95118E+04
    0.27660E-02    0.96716E+04
    0.28219E-02    0.98333E+04
    0.28789E-02    0.99971E+04
    0.29371E-02    0.10163E+05
    0.29964E-02    0.10331E+05
    0.30569E-02    0.10501E+05
    0.31187E-02    0.10672E+05
    0.31817E-02    0.10846E+05
    0.32460E-02    0.11022E+05
    0.33115E-02    0.11200E+05
    0.33784E-02    0.11380E+05
    0.34467E-02    0.11562E+05
    0.35163E-02    0.11745E+05
    0.35874E-02    0.11931E+05
    0.36598E-02    0.12118E+05
    0.37338E-02    0.12308E+05
    0.38092E-02    0.12499E+05
    0.38861E-02    0.12692E+05
    0.39646E-02    0.12886E+05
    0.40447E-02    0.13083E+05
    0.41264E-02    0.13281E+05
    0.42098E-02    0.13481E+05
    0.42948E-02    0.13683E+05
    0.43816E-02    0.13886E+05
    0.44701E-02    0.14090E+05
    0.45604E-02    0.14296E+05
    0.46525E-02    0.14504E+05
    0.47465E-02    0.14713E+05
    0.48424E-02    0.14923E+05
    0.49402E-02    0.15135E+05
    0.50400E-02    0.15348E+05
    0.51419E-02    0.15561E+05
    0.52457E-02    0.15776E+05
    0.53517E-02    0.15992E+05
    0.54598E-02    0.16209E+05
    0.55701E-02    0.16427E+05
    0.56826E-02    0.16645E+05
    0.57974E-02    0.16864E+05
    0.59145E-02    0.17084E+05
    0.60340E-02    0.17304E+05
    0.61559E-02    0.17524E+05
    0.62803E-02    0.17745E+05
    0.64072E-02    0.17966E+05
    0.65366E-02    0.18187E+05
    0.66686E-02    0.18407E+05
    0.68033E-02    0.18628E+05
    0.69408E-02    0.18848E+05
    0.70810E-02    0.19068E+05
    0.72240E-02    0.19287E+05
    0.73700E-02    0.19505E+05
    0.75189E-02    0.19722E+05
    0.76708E-02    0.19939E+05
    0.78257E-02    0.20154E+05
    0.79838E-02    0.20367E+05
    0.81451E-02    0.20580E+05
    0.83096E-02    0.20790E+05
    0.84775E-02    0.20998E+05
    0.86488E-02    0.21205E+05
    0.88235E-02    0.21409E+05
    0.90017E-02    0.21611E+05
    0.91836E-02    0.21810E+05
    0.93691E-02    0.22006E+05
    0.95583E-02    0.22199E+05
    0.97514E-02    0.22389E+05
    0.99484E-02    0.22575E+05
    0.10149E-01    0.22758E+05
    0.10354E-01    0.22936E+05
    0.10564E-01    0.23111E+05
    0.10777E-01    0.23281E+05
    0.10995E-01    0.23446E+05
    0.11217E-01    0.23606E+05
    0.11443E-01    0.23761E+05
    0.11675E-01    0.23911E+05
    0.11910E-01    0.24055E+05
    0.12151E-01    0.24193E+05
    0.12397E-01    0.24324E+05
    0.12647E-01    0.24449E+05
    0.12902E-01    0.24568E+05
    0.13163E-01    0.24679E+05
    0.13429E-01    0.24783E+05
    0.13700E-01    0.24879E+05
    0.13977E-01    0.24968E+05
    0.14259E-01    0.25048E+05
    0.14547E-01    0.25120E+05
    0.14841E-01    0.25183E+05
    0.15141E-01    0.25237E+05
    0.15447E-01    0.25282E+05
    0.15759E-01    0.25317E+05
    0.16077E-01    0.25342E+05
    0.16402E-01    0.25358E+05
    0.16734E-01    0.25363E+05
    0.17072E-01    0.25357E+05
    0.17416E-01    0.25341E+05
    0.17768E-01    0.25314E+05
    0.18127E-01    0.25275E+05
    0.18493E-01    0.25225E+05
    0.18867E-01    0.25164E+05
    0.19248E-01    0.25091E+05
    0.19637E-01    0.25006E+05
    0.20034E-01    0.24909E+05
    0.20438E-01    0.24800E+05
    0.20851E-01    0.24679E+05
    0.21272E-01    0.24546E+05
    0.21702E-01    0.24401E+05
    0.22141E-01    0.24244E+05
    0.22588E-01    0.24075E+05
    0.23044E-01    0.23894E+05
    0.23510E-01    0.23701E+05
    0.23985E-01    0.23496E+05
    0.24469E-01    0.23280E+05
    0.24964E-01    0.23053E+05
    0.25468E-01    0.22816E+05
    0.25982E-01    0.22567E+05
    0.26507E-01    0.22309E+05
    0.27043E-01    0.22041E+05
    0.27589E-01    0.21764E+05
    0.28146E-01    0.21478E+05
    0.28715E-01    0.21185E+05
    0.29295E-01    0.20883E+05
    0.29887E-01    0.20575E+05
    0.30490E-01    0.20261E+05
    0.31106E-01    0.19942E+05
    0.31735E-01    0.19618E+05
    0.32376E-01    0.19290E+05
    0.33030E-01    0.18960E+05
    0.33697E-01    0.18627E+05
    0.34378E-01    0.18294E+05
    0.35072E-01    0.17960E+05
    0.35781E-01    0.17627E+05
    0.36504E-01    0.17295E+05
    0.37241E-01    0.16965E+05
    0.37993E-01    0.16640E+05
    0.38761E-01    0.16319E+05
    0.39544E-01    0.16003E+05
    0.40343E-01    0.15693E+05
    0.41158E-01    0.15390E+05
    0.41989E-01    0.15094E+05
    0.42838E-01    0.14805E+05
    0.43703E-01    0.14524E+05
    0.44586E-01    0.14251E+05
    0.45486E-01    0.13988E+05
    0.46405E-01    0.13735E+05
    0.47343E-01    0.13493E+05
    0.48299E-01    0.13263E+05
    0.49275E-01    0.13045E+05
    0.50270E-01    0.12837E+05
    0.51286E-01    0.12639E+05
    0.52322E-01    0.12449E+05
    0.53379E-01    0.12267E+05
    0.54457E-01    0.12092E+05
    0.55557E-01    0.11924E+05
    0.56680E-01    0.11762E+05
    0.57825E-01    0.11606E+05
    0.58993E-01    0.11454E+05
    0.60184E-01    0.11304E+05
    0.61400E-01    0.11154E+05
    0.62641E-01    0.11004E+05
    0.63906E-01    0.10851E+05
    0.65197E-01    0.10694E+05
    0.66514E-01    0.10532E+05
    0.67858E-01    0.10363E+05
