  0.139613E-01  0.135922E+08  0.135764E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.135898E+08
  0.144345E-01  0.134019E+08  0.133853E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.133993E+08
  0.149238E-01  0.132078E+08  0.131902E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.132051E+08
  0.154296E-01  0.130099E+08  0.129914E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.130070E+08
  0.159526E-01  0.128082E+08  0.127888E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.128052E+08
  0.164933E-01  0.126028E+08  0.125823E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.125996E+08
  0.170524E-01  0.123937E+08  0.123722E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.123904E+08
  0.176304E-01  0.121810E+08  0.121583E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.121774E+08
  0.182279E-01  0.119646E+08  0.119408E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.119609E+08
  0.188458E-01  0.117447E+08  0.117198E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.117408E+08
  0.194846E-01  0.115213E+08  0.114952E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.115173E+08
  0.201450E-01  0.112947E+08  0.112674E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.112904E+08
  0.208278E-01  0.110648E+08  0.110363E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.110604E+08
  0.215338E-01  0.108319E+08  0.108022E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.108273E+08
  0.222637E-01  0.105962E+08  0.105652E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.105914E+08
  0.230183E-01  0.103578E+08  0.103256E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.103528E+08
  0.237985E-01  0.101171E+08  0.100836E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.101118E+08
  0.246052E-01  0.987416E+07  0.983946E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.986876E+07
  0.254391E-01  0.962948E+07  0.959358E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.962388E+07
  0.263014E-01  0.938334E+07  0.934628E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.937757E+07
  0.271929E-01  0.913615E+07  0.909798E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.913020E+07
  0.281146E-01  0.888835E+07  0.884913E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.888224E+07
  0.290676E-01  0.864041E+07  0.860022E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.863415E+07
  0.300528E-01  0.839287E+07  0.835179E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.838647E+07
  0.310714E-01  0.814630E+07  0.810444E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.813978E+07
  0.321246E-01  0.790132E+07  0.785880E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.789470E+07
  0.332135E-01  0.765858E+07  0.761554E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.765187E+07
  0.343393E-01  0.741877E+07  0.737536E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.741201E+07
  0.355032E-01  0.718262E+07  0.713901E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.717582E+07
  0.367066E-01  0.695085E+07  0.690724E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.694406E+07
  0.379507E-01  0.672416E+07  0.668073E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.671739E+07
  0.392371E-01  0.650175E+07  0.645872E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.649504E+07
  0.405670E-01  0.628581E+07  0.624340E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.627920E+07
  0.419421E-01  0.607721E+07  0.603565E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.607073E+07
  0.433637E-01  0.587666E+07  0.583618E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.587036E+07
  0.448335E-01  0.568473E+07  0.564556E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.567863E+07
  0.463531E-01  0.550174E+07  0.546411E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.549588E+07
  0.479243E-01  0.532778E+07  0.529189E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.532219E+07
  0.495487E-01  0.516269E+07  0.512874E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.515740E+07
  0.512282E-01  0.500610E+07  0.497423E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.500113E+07
  0.529645E-01  0.485743E+07  0.482778E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.485281E+07
  0.547598E-01  0.471700E+07  0.468966E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.471274E+07
  0.566159E-01  0.458320E+07  0.455821E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.457931E+07
  0.585349E-01  0.445496E+07  0.443229E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.445143E+07
  0.605189E-01  0.433475E+07  0.431433E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.433157E+07
  0.632779E-01  0.417557E+07  0.415795E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.417283E+07
  0.660369E-01  0.402625E+07  0.401095E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.402387E+07
  0.687960E-01  0.388342E+07  0.386992E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.388132E+07
  0.715550E-01  0.374436E+07  0.373211E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.374245E+07
  0.743140E-01  0.360700E+07  0.359549E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.360521E+07
  0.770730E-01  0.347017E+07  0.345893E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.346842E+07
  0.798320E-01  0.333358E+07  0.332223E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.333181E+07
  0.825910E-01  0.319780E+07  0.318604E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.319597E+07
  0.853501E-01  0.306400E+07  0.305162E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.306207E+07
  0.881091E-01  0.293364E+07  0.292055E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.293160E+07
  0.908681E-01  0.280823E+07  0.279443E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.280608E+07
  0.936271E-01  0.268915E+07  0.267473E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.268690E+07
  0.963861E-01  0.257751E+07  0.256262E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.257519E+07
  0.991451E-01  0.247413E+07  0.245898E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.247177E+07
  0.101904E+00  0.237955E+07  0.236436E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.237718E+07
