0.10035082686256436, 2.981968653160095
0.20004226829669447, 3.9734646179154756
0.30000000000000027, 5.167291437275033
0.40012257806041407, 6.272057240022951
0.5000000000000002, 7.134179028044431
0.6000000000000001, 7.851109227205671
0.7, 8.623639999819654
0.7999999999999998, 9.473601753026099
0.8999999999999999, 10.060261441449406
1, 10.659753347308168
1.1, 11.011802161859318
1.2000000000000006, 11.371124515297174
1.2999999999999998, 11.747227267577646
1.4000000000000004, 12.122985559929525
1.5000000000000004, 12.24320385731074
1.6000000000000005, 12.352262986774058
1.7000000000000002, 12.461576241219326
1.8000000000000012, 12.559618464311525
1.9000845365933898, 12.396392810037689
2.0001014439120675, 12.306258402226446
2.1000000000000014, 12.099749282844666
2.200012680489009, 12.047413280149263
2.3000000000000007, 11.693231857871666
2.4000000000000012, 11.103145105838015
2.499970412192315, 10.703408777425642
2.6000000000000014, 10.299357840579557
2.7000000000000015, 9.672093134064038
2.8000000000000016, 9.343019115671748
2.89994082438463, 8.730600542149556
2.999902782917605, 8.177931909685409
3.1000000000000014, 7.665659594950128
3.200000000000002, 7.087401660933487
3.3000000000000016, 6.55179597551342
3.400000000000002, 6.017930042875205
3.5000000000000018, 5.509035700171367
3.6000000000000014, 5.036763090069816
3.700000000000003, 4.5700792067585265
3.799961958532978, 4.1184622676412745
3.9000000000000012, 3.7670825419527154
4.000000000000002, 3.4144749855943073
4.100000000000002, 3.0738913357371205
4.200000000000001, 2.775980637874622
4.299970412192315, 2.458646096619522
4.4, 2.263232793598667
4.499974639021984, 2.027706175266628
4.6000000000000005, 1.8411705129126943
4.699999999999999, 1.6789356836992764
4.8, 1.5172148652730817
4.899999999999999, 1.3733771938053776
5.000033814637355, 1.2498202413301716
