# lensed spectra
# l, f1*TT, f1*EE, f1*BB, f1*TE
# f1 = l(l+1)/(2pi)
# everything is in muK^2
    47    0.13710E+04    0.98236E-01    0.75628E-03    0.10700E+01
    48    0.13906E+04    0.10515E+00    0.78890E-03    0.91838E+00
    49    0.14103E+04    0.11233E+00    0.82221E-03    0.76142E+00
    50    0.14305E+04    0.11974E+00    0.85622E-03    0.59608E+00
    51    0.14508E+04    0.12736E+00    0.89091E-03    0.41779E+00
    52    0.14714E+04    0.13527E+00    0.92628E-03    0.22172E+00
    53    0.14921E+04    0.14363E+00    0.96235E-03    0.47705E-02
    54    0.15127E+04    0.15242E+00    0.99910E-03   -0.22815E+00
    55    0.15335E+04    0.16164E+00    0.10365E-02   -0.47203E+00
    56    0.15545E+04    0.17113E+00    0.10746E-02   -0.72811E+00
    57    0.15759E+04    0.18078E+00    0.11134E-02   -0.99624E+00
    58    0.15976E+04    0.19061E+00    0.11529E-02   -0.12772E+01
    59    0.16194E+04    0.20064E+00    0.11931E-02   -0.15717E+01
    60    0.16414E+04    0.21093E+00    0.12339E-02   -0.18791E+01
    61    0.16639E+04    0.22156E+00    0.12754E-02   -0.21987E+01
    62    0.16863E+04    0.23253E+00    0.13176E-02   -0.25313E+01
    63    0.17087E+04    0.24380E+00    0.13605E-02   -0.28781E+01
    64    0.17316E+04    0.25538E+00    0.14041E-02   -0.32401E+01
    65    0.17545E+04    0.26725E+00    0.14483E-02   -0.36183E+01
    66    0.17777E+04    0.27934E+00    0.14932E-02   -0.40106E+01
    67    0.18011E+04    0.29166E+00    0.15388E-02   -0.44145E+01
    68    0.18249E+04    0.30424E+00    0.15851E-02   -0.48284E+01
    69    0.18489E+04    0.31704E+00    0.16321E-02   -0.52507E+01
    70    0.18732E+04    0.33010E+00    0.16797E-02   -0.56833E+01
    71    0.18976E+04    0.34341E+00    0.17280E-02   -0.61284E+01
    72    0.19222E+04    0.35694E+00    0.17771E-02   -0.65875E+01
    73    0.19470E+04    0.37066E+00    0.18268E-02   -0.70610E+01
    74    0.19719E+04    0.38455E+00    0.18771E-02   -0.75477E+01
    75    0.19972E+04    0.39862E+00    0.19282E-02   -0.80460E+01
    76    0.20228E+04    0.41288E+00    0.19800E-02   -0.85553E+01
    77    0.20487E+04    0.42732E+00    0.20324E-02   -0.90752E+01
    78    0.20750E+04    0.44196E+00    0.20856E-02   -0.96071E+01
    79    0.21015E+04    0.45675E+00    0.21394E-02   -0.10147E+02
    80    0.21282E+04    0.47169E+00    0.21940E-02   -0.10697E+02
    81    0.21551E+04    0.48672E+00    0.22493E-02   -0.11258E+02
    82    0.21823E+04    0.50188E+00    0.23052E-02   -0.11827E+02
    83    0.22097E+04    0.51714E+00    0.23619E-02   -0.12406E+02
    84    0.22374E+04    0.53248E+00    0.24193E-02   -0.12992E+02
    85    0.22651E+04    0.54790E+00    0.24774E-02   -0.13586E+02
    86    0.22931E+04    0.56339E+00    0.25362E-02   -0.14188E+02
    87    0.23215E+04    0.57893E+00    0.25957E-02   -0.14797E+02
    88    0.23499E+04    0.59453E+00    0.26560E-02   -0.15412E+02
    89    0.23787E+04    0.61018E+00    0.27170E-02   -0.16035E+02
    90    0.24077E+04    0.62584E+00    0.27787E-02   -0.16663E+02
    91    0.24368E+04    0.64149E+00    0.28412E-02   -0.17297E+02
    92    0.24662E+04    0.65714E+00    0.29044E-02   -0.17936E+02
    93    0.24959E+04    0.67276E+00    0.29683E-02   -0.18580E+02
    94    0.25257E+04    0.68832E+00    0.30330E-02   -0.19227E+02
    95    0.25557E+04    0.70383E+00    0.30984E-02   -0.19878E+02
    96    0.25858E+04    0.71926E+00    0.31646E-02   -0.20533E+02
    97    0.26163E+04    0.73460E+00    0.32315E-02   -0.21191E+02
    98    0.26470E+04    0.74985E+00    0.32992E-02   -0.21850E+02
    99    0.26778E+04    0.76496E+00    0.33677E-02   -0.22512E+02
   100    0.27090E+04    0.77994E+00    0.34369E-02   -0.23174E+02
   101    0.27402E+04    0.79485E+00    0.35069E-02   -0.23838E+02
   102    0.27720E+04    0.80953E+00    0.35777E-02   -0.24502E+02
   103    0.28037E+04    0.82407E+00    0.36492E-02   -0.25166E+02
   104    0.28356E+04    0.83845E+00    0.37216E-02   -0.25829E+02
   105    0.28677E+04    0.85262E+00    0.37947E-02   -0.26491E+02
   106    0.29001E+04    0.86663E+00    0.38686E-02   -0.27151E+02
   107    0.29323E+04    0.88035E+00    0.39433E-02   -0.27809E+02
   108    0.29650E+04    0.89384E+00    0.40188E-02   -0.28465E+02
   109    0.29978E+04    0.90704E+00    0.40951E-02   -0.29118E+02
   110    0.30306E+04    0.91994E+00    0.41722E-02   -0.29765E+02
   111    0.30637E+04    0.93261E+00    0.42502E-02   -0.30409E+02
   112    0.30969E+04    0.94499E+00    0.43289E-02   -0.31049E+02
   113    0.31303E+04    0.95707E+00    0.44085E-02   -0.31683E+02
   114    0.31638E+04    0.96878E+00    0.44889E-02   -0.32311E+02
   115    0.31976E+04    0.98026E+00    0.45701E-02   -0.32932E+02
   116    0.32313E+04    0.99129E+00    0.46521E-02   -0.33546E+02
   117    0.32654E+04    0.10020E+01    0.47350E-02   -0.34152E+02
   118    0.32996E+04    0.10124E+01    0.48187E-02   -0.34750E+02
   119    0.33338E+04    0.10224E+01    0.49033E-02   -0.35339E+02
   120    0.33682E+04    0.10320E+01    0.49888E-02   -0.35918E+02
   121    0.34026E+04    0.10413E+01    0.50751E-02   -0.36487E+02
   122    0.34371E+04    0.10501E+01    0.51622E-02   -0.37045E+02
   123    0.34716E+04    0.10584E+01    0.52503E-02   -0.37593E+02
   124    0.35063E+04    0.10663E+01    0.53392E-02   -0.38128E+02
   125    0.35409E+04    0.10738E+01    0.54290E-02   -0.38650E+02
   126    0.35756E+04    0.10810E+01    0.55197E-02   -0.39161E+02
   127    0.36103E+04    0.10876E+01    0.56113E-02   -0.39658E+02
   128    0.36450E+04    0.10938E+01    0.57037E-02   -0.40142E+02
   129    0.36798E+04    0.10995E+01    0.57971E-02   -0.40611E+02
   130    0.37146E+04    0.11046E+01    0.58915E-02   -0.41064E+02
   131    0.37494E+04    0.11094E+01    0.59867E-02   -0.41504E+02
   132    0.37843E+04    0.11137E+01    0.60829E-02   -0.41927E+02
   133    0.38191E+04    0.11175E+01    0.61800E-02   -0.42335E+02
   134    0.38539E+04    0.11208E+01    0.62780E-02   -0.42724E+02
   135    0.38887E+04    0.11236E+01    0.63771E-02   -0.43096E+02
   136    0.39234E+04    0.11259E+01    0.64770E-02   -0.43449E+02
   137    0.39580E+04    0.11277E+01    0.65780E-02   -0.43785E+02
   138    0.39926E+04    0.11291E+01    0.66799E-02   -0.44101E+02
   139    0.40270E+04    0.11300E+01    0.67828E-02   -0.44398E+02
   140    0.40615E+04    0.11303E+01    0.68867E-02   -0.44676E+02
   141    0.40957E+04    0.11301E+01    0.69916E-02   -0.44932E+02
   142    0.41300E+04    0.11294E+01    0.70974E-02   -0.45168E+02
   143    0.41641E+04    0.11283E+01    0.72043E-02   -0.45384E+02
   144    0.41981E+04    0.11267E+01    0.73123E-02   -0.45578E+02
   145    0.42319E+04    0.11246E+01    0.74212E-02   -0.45751E+02
   146    0.42658E+04    0.11220E+01    0.75312E-02   -0.45902E+02
   147    0.42993E+04    0.11190E+01    0.76422E-02   -0.46030E+02
   148    0.43327E+04    0.11155E+01    0.77542E-02   -0.46136E+02
   149    0.43660E+04    0.11115E+01    0.78674E-02   -0.46218E+02
   150    0.43990E+04    0.11071E+01    0.79815E-02   -0.46275E+02
   151    0.44319E+04    0.11023E+01    0.80967E-02   -0.46310E+02
   152    0.44645E+04    0.10970E+01    0.82130E-02   -0.46321E+02
   153    0.44970E+04    0.10912E+01    0.83304E-02   -0.46306E+02
   154    0.45292E+04    0.10851E+01    0.84489E-02   -0.46266E+02
   155    0.45612E+04    0.10786E+01    0.85684E-02   -0.46202E+02
   156    0.45929E+04    0.10718E+01    0.86890E-02   -0.46113E+02
   157    0.46244E+04    0.10645E+01    0.88107E-02   -0.45998E+02
   158    0.46557E+04    0.10570E+01    0.89335E-02   -0.45857E+02
   159    0.46866E+04    0.10490E+01    0.90574E-02   -0.45690E+02
   160    0.47174E+04    0.10407E+01    0.91824E-02   -0.45497E+02
   161    0.47479E+04    0.10321E+01    0.93084E-02   -0.45277E+02
   162    0.47781E+04    0.10232E+01    0.94356E-02   -0.45032E+02
   163    0.48081E+04    0.10140E+01    0.95639E-02   -0.44760E+02
   164    0.48377E+04    0.10046E+01    0.96933E-02   -0.44462E+02
   165    0.48671E+04    0.99485E+00    0.98238E-02   -0.44136E+02
   166    0.48962E+04    0.98496E+00    0.99553E-02   -0.43784E+02
   167    0.49251E+04    0.97469E+00    0.10088E-01   -0.43406E+02
   168    0.49535E+04    0.96442E+00    0.10222E-01   -0.42999E+02
   169    0.49816E+04    0.95385E+00    0.10357E-01   -0.42565E+02
   170    0.50093E+04    0.94320E+00    0.10493E-01   -0.42104E+02
   171    0.50366E+04    0.93247E+00    0.10630E-01   -0.41614E+02
   172    0.50636E+04    0.92160E+00    0.10768E-01   -0.41096E+02
   173    0.50900E+04    0.91057E+00    0.10907E-01   -0.40551E+02
   174    0.51161E+04    0.89968E+00    0.11047E-01   -0.39979E+02
   175    0.51418E+04    0.88865E+00    0.11189E-01   -0.39379E+02
   176    0.51670E+04    0.87768E+00    0.11331E-01   -0.38750E+02
   177    0.51918E+04    0.86672E+00    0.11475E-01   -0.38094E+02
   178    0.52161E+04    0.85597E+00    0.11619E-01   -0.37410E+02
   179    0.52399E+04    0.84515E+00    0.11765E-01   -0.36698E+02
   180    0.52634E+04    0.83448E+00    0.11911E-01   -0.35959E+02
   181    0.52863E+04    0.82396E+00    0.12059E-01   -0.35194E+02
   182    0.53088E+04    0.81366E+00    0.12208E-01   -0.34400E+02
   183    0.53307E+04    0.80351E+00    0.12357E-01   -0.33580E+02
   184    0.53523E+04    0.79359E+00    0.12508E-01   -0.32732E+02
   185    0.53734E+04    0.78404E+00    0.12660E-01   -0.31859E+02
   186    0.53936E+04    0.77472E+00    0.12813E-01   -0.30957E+02
   187    0.54137E+04    0.76577E+00    0.12966E-01   -0.30030E+02
   188    0.54332E+04    0.75718E+00    0.13121E-01   -0.29076E+02
   189    0.54521E+04    0.74899E+00    0.13277E-01   -0.28097E+02
   190    0.54708E+04    0.74125E+00    0.13433E-01   -0.27093E+02
   191    0.54887E+04    0.73399E+00    0.13591E-01   -0.26061E+02
   192    0.55061E+04    0.72721E+00    0.13749E-01   -0.25005E+02
   193    0.55229E+04    0.72098E+00    0.13909E-01   -0.23924E+02
   194    0.55394E+04    0.71531E+00    0.14069E-01   -0.22818E+02
   195    0.55552E+04    0.71025E+00    0.14230E-01   -0.21689E+02
   196    0.55704E+04    0.70584E+00    0.14392E-01   -0.20535E+02
   197    0.55851E+04    0.70211E+00    0.14555E-01   -0.19358E+02
   198    0.55994E+04    0.69910E+00    0.14719E-01   -0.18158E+02
   199    0.56131E+04    0.69684E+00    0.14884E-01   -0.16934E+02
   200    0.56262E+04    0.69535E+00    0.15049E-01   -0.15689E+02
   201    0.56387E+04    0.69471E+00    0.15216E-01   -0.14421E+02
   202    0.56508E+04    0.69491E+00    0.15383E-01   -0.13132E+02
   203    0.56622E+04    0.69602E+00    0.15551E-01   -0.11820E+02
   204    0.56729E+04    0.69805E+00    0.15720E-01   -0.10490E+02
   205    0.56831E+04    0.70107E+00    0.15889E-01   -0.91382E+01
   206    0.56926E+04    0.70509E+00    0.16060E-01   -0.77665E+01
   207    0.57016E+04    0.71015E+00    0.16231E-01   -0.63754E+01
   208    0.57098E+04    0.71630E+00    0.16403E-01   -0.49652E+01
   209    0.57174E+04    0.72357E+00    0.16575E-01   -0.35365E+01
   210    0.57244E+04    0.73199E+00    0.16749E-01   -0.20900E+01
   211    0.57308E+04    0.74161E+00    0.16923E-01   -0.62593E+00
   212    0.57364E+04    0.75245E+00    0.17098E-01    0.85481E+00
   213    0.57416E+04    0.76456E+00    0.17273E-01    0.23523E+01
   214    0.57460E+04    0.77794E+00    0.17449E-01    0.38652E+01
   215    0.57498E+04    0.79277E+00    0.17626E-01    0.53929E+01
   216    0.57529E+04    0.80887E+00    0.17803E-01    0.69358E+01
   217    0.57556E+04    0.82640E+00    0.17981E-01    0.84919E+01
   218    0.57575E+04    0.84536E+00    0.18160E-01    0.10061E+02
   219    0.57588E+04    0.86574E+00    0.18339E-01    0.11645E+02
   220    0.57595E+04    0.88770E+00    0.18519E-01    0.13239E+02
   221    0.57596E+04    0.91117E+00    0.18699E-01    0.14845E+02
   222    0.57591E+04    0.93629E+00    0.18880E-01    0.16462E+02
   223    0.57578E+04    0.96299E+00    0.19061E-01    0.18090E+02
   224    0.57561E+04    0.99126E+00    0.19243E-01    0.19725E+02
   225    0.57537E+04    0.10213E+01    0.19425E-01    0.21372E+02
   226    0.57507E+04    0.10530E+01    0.19608E-01    0.23025E+02
   227    0.57470E+04    0.10865E+01    0.19791E-01    0.24686E+02
   228    0.57428E+04    0.11216E+01    0.19975E-01    0.26355E+02
   229    0.57380E+04    0.11586E+01    0.20159E-01    0.28028E+02
   230    0.57324E+04    0.11974E+01    0.20343E-01    0.29708E+02
   231    0.57262E+04    0.12381E+01    0.20528E-01    0.31393E+02
   232    0.57195E+04    0.12806E+01    0.20713E-01    0.33082E+02
   233    0.57122E+04    0.13251E+01    0.20898E-01    0.34773E+02
   234    0.57041E+04    0.13715E+01    0.21084E-01    0.36468E+02
   235    0.56955E+04    0.14198E+01    0.21270E-01    0.38164E+02
   236    0.56862E+04    0.14701E+01    0.21456E-01    0.39861E+02
   237    0.56762E+04    0.15225E+01    0.21642E-01    0.41559E+02
   238    0.56657E+04    0.15769E+01    0.21829E-01    0.43257E+02
   239    0.56547E+04    0.16333E+01    0.22016E-01    0.44954E+02
   240    0.56428E+04    0.16917E+01    0.22203E-01    0.46648E+02
   241    0.56306E+04    0.17523E+01    0.22390E-01    0.48340E+02
   242    0.56177E+04    0.18149E+01    0.22577E-01    0.50028E+02
   243    0.56042E+04    0.18797E+01    0.22764E-01    0.51713E+02
   244    0.55901E+04    0.19467E+01    0.22952E-01    0.53394E+02
   245    0.55754E+04    0.20158E+01    0.23139E-01    0.55068E+02
   246    0.55602E+04    0.20870E+01    0.23327E-01    0.56737E+02
   247    0.55444E+04    0.21604E+01    0.23514E-01    0.58399E+02
   248    0.55280E+04    0.22363E+01    0.23702E-01    0.60053E+02
   249    0.55112E+04    0.23141E+01    0.23889E-01    0.61699E+02
   250    0.54937E+04    0.23943E+01    0.24076E-01    0.63335E+02
   251    0.54758E+04    0.24766E+01    0.24263E-01    0.64962E+02
   252    0.54572E+04    0.25613E+01    0.24450E-01    0.66579E+02
   253    0.54383E+04    0.26481E+01    0.24637E-01    0.68184E+02
   254    0.54188E+04    0.27372E+01    0.24824E-01    0.69777E+02
   255    0.53988E+04    0.28285E+01    0.25011E-01    0.71358E+02
   256    0.53783E+04    0.29223E+01    0.25197E-01    0.72927E+02
   257    0.53574E+04    0.30180E+01    0.25383E-01    0.74476E+02
   258    0.53359E+04    0.31162E+01    0.25569E-01    0.76018E+02
   259    0.53139E+04    0.32167E+01    0.25755E-01    0.77537E+02
   260    0.52916E+04    0.33194E+01    0.25940E-01    0.79048E+02
   261    0.52688E+04    0.34242E+01    0.26125E-01    0.80530E+02
   262    0.52454E+04    0.35315E+01    0.26310E-01    0.82004E+02
   263    0.52218E+04    0.36410E+01    0.26494E-01    0.83462E+02
   264    0.51977E+04    0.37527E+01    0.26678E-01    0.84899E+02
   265    0.51730E+04    0.38666E+01    0.26862E-01    0.86305E+02
   266    0.51480E+04    0.39829E+01    0.27045E-01    0.87704E+02
   267    0.51225E+04    0.41012E+01    0.27228E-01    0.89073E+02
   268    0.50966E+04    0.42219E+01    0.27410E-01    0.90427E+02
   269    0.50702E+04    0.43447E+01    0.27592E-01    0.91758E+02
   270    0.50435E+04    0.44697E+01    0.27773E-01    0.93067E+02
   271    0.50164E+04    0.45968E+01    0.27954E-01    0.94353E+02
   272    0.49891E+04    0.47263E+01    0.28135E-01    0.95609E+02
   273    0.49613E+04    0.48576E+01    0.28315E-01    0.96850E+02
   274    0.49331E+04    0.49913E+01    0.28494E-01    0.98054E+02
   275    0.49047E+04    0.51269E+01    0.28673E-01    0.99242E+02
   276    0.48759E+04    0.52646E+01    0.28852E-01    0.10039E+03
   277    0.48468E+04    0.54044E+01    0.29029E-01    0.10153E+03
   278    0.48174E+04    0.55462E+01    0.29207E-01    0.10263E+03
   279    0.47877E+04    0.56900E+01    0.29383E-01    0.10369E+03
   280    0.47577E+04    0.58357E+01    0.29559E-01    0.10475E+03
   281    0.47275E+04    0.59834E+01    0.29735E-01    0.10576E+03
   282    0.46969E+04    0.61329E+01    0.29910E-01    0.10675E+03
   283    0.46661E+04    0.62844E+01    0.30084E-01    0.10770E+03
   284    0.46351E+04    0.64377E+01    0.30258E-01    0.10863E+03
   285    0.46039E+04    0.65929E+01    0.30431E-01    0.10952E+03
   286    0.45723E+04    0.67498E+01    0.30603E-01    0.11038E+03
   287    0.45406E+04    0.69084E+01    0.30775E-01    0.11122E+03
   288    0.45086E+04    0.70688E+01    0.30946E-01    0.11201E+03
   289    0.44765E+04    0.72308E+01    0.31117E-01    0.11278E+03
   290    0.44442E+04    0.73944E+01    0.31286E-01    0.11352E+03
   291    0.44117E+04    0.75602E+01    0.31455E-01    0.11421E+03
   292    0.43788E+04    0.77271E+01    0.31624E-01    0.11488E+03
   293    0.43460E+04    0.78948E+01    0.31791E-01    0.11550E+03
   294    0.43130E+04    0.80648E+01    0.31958E-01    0.11610E+03
   295    0.42800E+04    0.82355E+01    0.32125E-01    0.11666E+03
   296    0.42467E+04    0.84084E+01    0.32290E-01    0.11718E+03
   297    0.42133E+04    0.85814E+01    0.32455E-01    0.11768E+03
   298    0.41797E+04    0.87567E+01    0.32619E-01    0.11813E+03
   299    0.41460E+04    0.89334E+01    0.32783E-01    0.11854E+03
   300    0.41123E+04    0.91102E+01    0.32946E-01    0.11892E+03
   301    0.40784E+04    0.92885E+01    0.33108E-01    0.11926E+03
   302    0.40446E+04    0.94675E+01    0.33269E-01    0.11958E+03
   303    0.40106E+04    0.96481E+01    0.33430E-01    0.11985E+03
   304    0.39766E+04    0.98302E+01    0.33589E-01    0.12007E+03
   305    0.39426E+04    0.10012E+02    0.33748E-01    0.12026E+03
   306    0.39085E+04    0.10195E+02    0.33907E-01    0.12042E+03
   307    0.38744E+04    0.10379E+02    0.34064E-01    0.12053E+03
   308    0.38403E+04    0.10565E+02    0.34221E-01    0.12062E+03
   309    0.38063E+04    0.10750E+02    0.34378E-01    0.12065E+03
   310    0.37722E+04    0.10935E+02    0.34533E-01    0.12066E+03
   311    0.37382E+04    0.11122E+02    0.34688E-01    0.12062E+03
   312    0.37042E+04    0.11309E+02    0.34842E-01    0.12055E+03
   313    0.36703E+04    0.11496E+02    0.34995E-01    0.12044E+03
   314    0.36364E+04    0.11684E+02    0.35147E-01    0.12029E+03
   315    0.36026E+04    0.11872E+02    0.35299E-01    0.12010E+03
   316    0.35688E+04    0.12060E+02    0.35450E-01    0.11987E+03
   317    0.35351E+04    0.12247E+02    0.35600E-01    0.11961E+03
   318    0.35016E+04    0.12436E+02    0.35750E-01    0.11930E+03
   319    0.34681E+04    0.12624E+02    0.35899E-01    0.11896E+03
   320    0.34348E+04    0.12812E+02    0.36047E-01    0.11859E+03
   321    0.34016E+04    0.13001E+02    0.36194E-01    0.11818E+03
   322    0.33685E+04    0.13189E+02    0.36341E-01    0.11772E+03
   323    0.33356E+04    0.13376E+02    0.36487E-01    0.11723E+03
   324    0.33028E+04    0.13564E+02    0.36632E-01    0.11669E+03
   325    0.32703E+04    0.13750E+02    0.36777E-01    0.11613E+03
   326    0.32378E+04    0.13936E+02    0.36921E-01    0.11552E+03
   327    0.32055E+04    0.14122E+02    0.37064E-01    0.11488E+03
   328    0.31735E+04    0.14307E+02    0.37207E-01    0.11421E+03
   329    0.31416E+04    0.14491E+02    0.37349E-01    0.11349E+03
   330    0.31100E+04    0.14674E+02    0.37491E-01    0.11273E+03
   331    0.30786E+04    0.14856E+02    0.37631E-01    0.11195E+03
   332    0.30474E+04    0.15038E+02    0.37772E-01    0.11113E+03
   333    0.30164E+04    0.15219E+02    0.37911E-01    0.11028E+03
   334    0.29858E+04    0.15399E+02    0.38050E-01    0.10939E+03
   335    0.29552E+04    0.15577E+02    0.38189E-01    0.10846E+03
   336    0.29250E+04    0.15754E+02    0.38327E-01    0.10750E+03
   337    0.28951E+04    0.15930E+02    0.38464E-01    0.10650E+03
   338    0.28654E+04    0.16104E+02    0.38601E-01    0.10547E+03
   339    0.28360E+04    0.16278E+02    0.38738E-01    0.10440E+03
   340    0.28069E+04    0.16450E+02    0.38874E-01    0.10332E+03
   341    0.27781E+04    0.16619E+02    0.39010E-01    0.10218E+03
   342    0.27496E+04    0.16788E+02    0.39145E-01    0.10102E+03
   343    0.27214E+04    0.16955E+02    0.39280E-01    0.99828E+02
   344    0.26935E+04    0.17120E+02    0.39414E-01    0.98605E+02
   345    0.26659E+04    0.17283E+02    0.39548E-01    0.97351E+02
   346    0.26387E+04    0.17445E+02    0.39682E-01    0.96075E+02
   347    0.26118E+04    0.17604E+02    0.39815E-01    0.94761E+02
   348    0.25853E+04    0.17760E+02    0.39948E-01    0.93416E+02
   349    0.25590E+04    0.17916E+02    0.40081E-01    0.92041E+02
   350    0.25332E+04    0.18068E+02    0.40213E-01    0.90643E+02
   351    0.25078E+04    0.18219E+02    0.40346E-01    0.89215E+02
   352    0.24826E+04    0.18367E+02    0.40478E-01    0.87757E+02
   353    0.24579E+04    0.18513E+02    0.40610E-01    0.86283E+02
   354    0.24335E+04    0.18656E+02    0.40741E-01    0.84772E+02
   355    0.24095E+04    0.18797E+02    0.40873E-01    0.83238E+02
   356    0.23859E+04    0.18936E+02    0.41004E-01    0.81688E+02
   357    0.23626E+04    0.19072E+02    0.41136E-01    0.80108E+02
   358    0.23399E+04    0.19204E+02    0.41267E-01    0.78513E+02
   359    0.23174E+04    0.19334E+02    0.41398E-01    0.76888E+02
   360    0.22954E+04    0.19462E+02    0.41529E-01    0.75243E+02
   361    0.22737E+04    0.19586E+02    0.41661E-01    0.73575E+02
   362    0.22525E+04    0.19708E+02    0.41792E-01    0.71887E+02
   363    0.22317E+04    0.19827E+02    0.41923E-01    0.70181E+02
   364    0.22113E+04    0.19942E+02    0.42054E-01    0.68452E+02
   365    0.21913E+04    0.20055E+02    0.42186E-01    0.66708E+02
   366    0.21718E+04    0.20165E+02    0.42317E-01    0.64944E+02
   367    0.21527E+04    0.20270E+02    0.42449E-01    0.63164E+02
   368    0.21339E+04    0.20373E+02    0.42581E-01    0.61369E+02
   369    0.21157E+04    0.20473E+02    0.42713E-01    0.59556E+02
   370    0.20979E+04    0.20570E+02    0.42845E-01    0.57731E+02
   371    0.20805E+04    0.20662E+02    0.42977E-01    0.55891E+02
   372    0.20635E+04    0.20752E+02    0.43110E-01    0.54038E+02
   373    0.20469E+04    0.20838E+02    0.43243E-01    0.52172E+02
   374    0.20309E+04    0.20921E+02    0.43376E-01    0.50295E+02
   375    0.20152E+04    0.21000E+02    0.43509E-01    0.48407E+02
   376    0.20000E+04    0.21076E+02    0.43643E-01    0.46508E+02
   377    0.19853E+04    0.21148E+02    0.43777E-01    0.44602E+02
   378    0.19709E+04    0.21216E+02    0.43912E-01    0.42685E+02
   379    0.19570E+04    0.21281E+02    0.44047E-01    0.40762E+02
   380    0.19436E+04    0.21343E+02    0.44182E-01    0.38831E+02
   381    0.19306E+04    0.21398E+02    0.44317E-01    0.36894E+02
   382    0.19180E+04    0.21452E+02    0.44454E-01    0.34952E+02
   383    0.19059E+04    0.21501E+02    0.44590E-01    0.33005E+02
   384    0.18944E+04    0.21546E+02    0.44727E-01    0.31055E+02
   385    0.18831E+04    0.21589E+02    0.44865E-01    0.29101E+02
   386    0.18724E+04    0.21627E+02    0.45003E-01    0.27145E+02
   387    0.18620E+04    0.21661E+02    0.45141E-01    0.25188E+02
   388    0.18521E+04    0.21691E+02    0.45280E-01    0.23231E+02
   389    0.18427E+04    0.21715E+02    0.45420E-01    0.21273E+02
   390    0.18337E+04    0.21738E+02    0.45560E-01    0.19318E+02
   391    0.18251E+04    0.21756E+02    0.45701E-01    0.17363E+02
   392    0.18170E+04    0.21772E+02    0.45843E-01    0.15412E+02
